FedRoutingNR,Telegraphic Name,Customer Name,State,City,Eligible,Status,Last Change
083903564,FSB IRVINGTON KY,FIRST STATE BANK,KY,IRVINGTON,Y,Y,20170818
083903645,SOUTH CENTRAL BK,SOUTH CENTRAL BANK  INC.,KY,GLASGOW,Y,N,20150619
083903690,PEO BK TAYLORV KY,PEOPLES BANK,KY,TAYLORSVILLE,Y,Y,20130108
083903881,FORCHT BANK NA,FORCHT BANK  N.A.,KY,LEXINGTON,N,N,20081224
083903894,PBI BANK,PBI BANK,KY,GREENSBURG,Y,Y,20060821
083904181,EDMONTON SB KY,EDMONTON STATE BANK,KY,EDMONTON,Y,N,20131101
083904301,PBI BANK,PBI BANK,KY,BEAVER DAM,N,N,20080409
083904314,BEDFORD LN DEP KY,BEDFORD LOAN & DEPOSIT BANK,KY,BEDFORD,N,Y,20141107
083904505,BANK OF BUFFALO KY,BANK OF BUFFALO,KY,BUFFALO,Y,SY,20030505
083904563,GERMAN AMER BC,GERMAN AMERICAN BANCORP,IN,JASPER,Y,Y,20090316
083904589,BK OF CANEYVLLE KY,BANK OF CANEYVILLE,KY,CANEYVILLE,N,N,20120125
083904631,CECILIAN BK KY,CECILIAN BANK,KY,CECILIA,N,N,20120125
083904660,BK CLARKSON KY,BANK OF CLARKSON,KY,CLARKSON,Y,Y,20130930
083905012,SOUTH CENTRAL BK,SOUTH CENTRAL BANK  INC.,KY,GLASGOW,Y,Y,20100901
083905135,CSB NEW ALBANY IN,YOUR COMMUNITY BANK,IN,NEW ALBANY,N,N,20150831
083905504,FARMERS MDLSBRG KY,FARMERS DEPOSIT BANK,KY,MIDDLEBURG,Y,N,20141107
083905546,FARMERS MILTON KY,FARMERS BANK,KY,MILTON,N,Y,19990622
083905685,UNITED CIT BK & TR,UNITED CITIZENS BANK AND TRUST CO.,KY,CAMPBELLSBURG,N,Y,20120319
083905892,FIRST RUSSELL SPGS,FIRST NATIONAL BANK,KY,RUSSELL SPRINGS,Y,N,20141107
083906228,ST BK MEDORA IN,STATE BANK OF MEDORA,IN,MEDORA,N,N,20120125
083906668,WEST POINT BANK,WEST POINT BANK,KY,RADCLIFF,Y,N,20130610
083906710,DEES BK HAZEL KY,AREA BANK/HAZEL BRANCH,KY,HAZEL,N,N,20000823
083907052,KING SOUTHERN BANK,KING SOUTHERN BANK,KY,CHAPLIN,Y,Y,20170908
083907722,CITZ BK HICKMAN KY,CITIZENS BANK,KY,HICKMAN,N,Y,20141107
083907955,PPLES BK MARION KY,PEOPLES BANK,KY,MARION,Y,Y,20080422
083907984,CITZ ARLINGTON KY,CITIZENS DEPOSIT BANK,KY,ARLINGTON,Y,SY,20100401
083908019,FSB LANESVILLE IN,FARMERS STATE BANK,IN,LANESVILLE,N,N,20050624
083908048,FRANKLIN B&T KY,FRANKLIN BANK AND TRUST CO.,KY,FRANKLIN,Y,N,20141107
083908132,LINCOLN,LINCOLN NATIONAL BANK,KY,HODGENVILLE,N,N,20150515
083908174,FIRST SEC BK,FIRST SECURITY BANK,KY,OWENSBORO,Y,Y,20131212
083908187,SOUTH CENTRAL BK,SOUTH CENTRAL BANK  INC.,KY,GLASGOW,Y,SN,20170210
083908255,CITZ 1ST BK BG KY,CITIZENS FIRST BANK  INC.,KY,BOWLING GREEN,Y,SY,20100301
083908284,FIELD & MAIN BK KY,FIELD & MAIN BANK,KY,HENDERSON,N,N,20150123
083908310,CENTURY BK OF KY,CENTURY BANK OF KENTUCKY INC.,KY,LAWRENCEBURG,Y,N,20130724
083908323,AMERICAN B&T CO,AMERICAN BANK & TRUST COMPANY,KY,BOWLING GREEN,N,N,20120125
083908352,AMER FOUNDERS BK,AMERICAN FOUNDERS BANK  INC.,KY,LOUISVILLE,Y,Y,20170519
083908381,UNTD CMNTY BK WKY,UNITED COMMUNITY BK OF W.KY.  INC,KY,MORGANFIELD,Y,SN,20091124
083908530,PEOPLE'S B&T CO.,PEOPLE'S B & T CO. OF CLINTON CTY.,KY,ALBANY,N,Y,20141107
083909445,SPRING VLY FRLK IN,SPRINGS VALLEY BANK & TRUST CO.,IN,FRENCH LICK,Y,SN,20131028
083912393,FIRST SVG BANK,FIRST SAVINGS BANK  F.S.B.,IN,ENGLISH,N,N,20100823
083913033,HARRISON PALMYRA,FIRST HARRISON BANK  CORYDON,IN,CORYDON,Y,Y,20030807
083913949,CTZNS BK JASPER IN,CITIZENS MIDAMERICA/TELL CITY BRANCH,IN,TELL CITY,N,N,20001018
083914016,GERMAN AMER BC,GERMAN AMERICAN BANCORP,IN,JASPER,N,N,20160516
083974289,BB&T INDIANA,BB&T INDIANA,KY,LOUISVILLE,Y,N,20020916
083974373,SOUTH CENTRAL BK,SOUTH CENTRAL BANK  INC.,KY,GLASGOW,Y,N,20150508
083974412,MURRAY BANK,THE MURRAY BANK,KY,MURRAY,N,Y,20141107
083974467,IRWIN UB FSB,FIRST FINANCIAL BANK  NA,KY,LOUISVILLE,N,N,20100226
084000013,SUNTRUST BANK,SUNTRUST BANK-MEMPHIS,TN,MEMPHIS,N,N,20050810
084000026,FIRST TENN,FIRST TENNESSEE BANK NATL ASSN,TN,MEMPHIS,Y,Y,20170818
084000039,FRB MEM,FRB ST. LOUIS/MEMPHIS BRANCH,TN,MEMPHIS,N,N,20080324
084000084,UNION MEM,REGIONS BANK,TN,MEMPHIS,Y,N,20141107
084000929,TRI-STATE MFS TN,TRI-STATE BANK,TN,MEMPHIS,Y,Y,20150217
084003159,BK OF BARTLETT TN,BANK OF BARTLETT,TN,BARTLETT,Y,Y,20081117
084004284,TRUST ONE,TRUST ONE A DIVISION OF SYNOVUS BANK,TN,MEMPHIS,N,N,20101201
084006059,COMM BK  N.A.,COMMUNITY BANK  NATIONAL ASSOCIATION,MS,SOUTHAVEN,N,N,20090526
084006237,DESOTO COUNTY BANK,DESOTO COUNTY BANK,MS,JACKSON,N,N,20151022
084006952,SUNTRUST BANK,SUNTRUST BANK,AR,WEST MEMPHIS,N,N,20070308
084007427,SUNTRUST BANK,SUNTRUST BANK,AR,MARION,N,N,20050425
084008468,MEMPHIS 1ST COMM,LANDMARK COMMUNITY BANK,TN,COLLIERVILLE,Y,Y,20120813
084008536,FIRST ALLIANCE BK,FIRST ALLIANCE BANK,TN,CORDOVA,N,Y,20141107
084008646,FIRSTCOM EASTARK,FIRST COMMUNITY BANK OF E.ARKANSAS,AR,MARION,Y,N,20061109
084008824,PATRIOT BANK,PATRIOT BANK,TN,MILLINGTON,Y,SN,20100809
084008947,PARAGON BANK,PARAGON BANK,TN,MEMPHIS,Y,N,20140501
084009111,TRIUMPH BANK,TRIUMPH BANK,TN,MEMPHIS,Y,Y,20081015
084074395,PINNACLE BANK,PINNACLE BANK,TN,NASHVILLE,N,N,20151116
084100638,SOUTHERN BC BK,SOUTHERN BANCORP BANK OF ARKANSAS,AR,HELENA,N,N,20100122
084100858,F & M MARIANNA AR,FARMERS & MERCHANTS BANK,AR,MARIANNA,N,N,20090618
084101514,CCB WYNNE AR,CROSS COUNTY BANK,AR,WYNNE,Y,SY,20060109
084102115,CORNING BANK ARK,FIRST NATIONAL BANK/CORNING BR.,AR,CORNING,N,N,20021230
084102610,BK OF MCCRORY AR,BANK OF MCCRORY,AR,MCCRORY,Y,Y,20081022
084102979,BK POCAHONTAS AR,FIRST NATIONAL BANK AND TRUST CO.,AR,POCAHONTAS,N,N,20050121
084105730,FIRST WYNNE AR,FIRST NATIONAL BANK OF WYNNE  THE,AR,WYNNE,Y,Y,20140424
084106768,EVOLVE B & T,EVOLVE BANK & TRUST,TN,MEMPHIS,Y,Y,20160829
084107343,SOUTHERN BC BK,SOUTHERN BANCORP BANK,AR,BLYTHEVILLE,N,N,20100830
084107628,SIMMONS NE ARK,SIMMONS FIRST NATIONAL BANK,AR,PINE BLUFF,N,N,20140519
084107699,HERITAGE BK LEA AR,BEAR STATE BANK NA,AR,LITTLE ROCK,N,N,20150316
084107709,FDB TYRONZA AR,FIRST DELTA BANK,AR,MARKED TREE,N,Y,20141107
084108711,*SO BK OF COMMERCE,SOUTHERN BANK OF COMMERCE,AR,PARAGOULD,N,N,19991119
084108795,CENTENNIAL BK,CENTENNIAL BANK,AR,CONWAY,N,N,20131209
084108957,EVOLVE B & T,EVOLVE BANK & TRUST,AR,PARKIN,Y,N,20160426
084200981,BK OF COM GRNWD MS,BANK OF COMMERCE,MS,GREENWOOD,N,N,20120125
084201029,FIRST CLARKSDALE,FIRST NATIONAL BANK OF CLARKSDALE,MS,CLARKSDALE,Y,Y,20061004
084201058,FIRST AMER IUKA MS,FIRST AMERICAN NATIONAL BANK,MS,IUKA,Y,SY,20061108
084201278,BANCORPSOUTH TUPLO,BANCORPSOUTH BANK,MS,TUPELO,Y,Y,20150623
084201294,RENASANT BANK,RENASANT BANK,MS,TUPELO,Y,Y,20050307
084201414,UP BK GRENADA MS,UNION PLANTERS NAT'L/GRENADA  MS BR.,MS,GRENADA,N,N,20001120
084201443,CADENCE BANK,CADENCE BANK  NA,MS,STARKVILLE,N,N,20111223
084201524,BK OF WINONA MS,BANK OF WINONA,MS,WINONA,Y,SY,20091106
084201621,RENASANT BANK,RENASANT BANK,MS,TUPELO,N,N,20140122
084201663,BK HOLLY SPRGS MS,BANK OF HOLLY SPRINGS,MS,HOLLY SPRINGS,N,N,20120125
084201676,M&F HOLLY SPGS MS,MERCHANTS & FARMERS BANK,MS,HOLLY SPRINGS,Y,SY,20070713
084201757,BNA BANK,BNA BANK,MS,NEW ALBANY,Y,Y,20080208
084201786,M&F BK MACON MS,BANKFIRST FINANCIAL SERVICES,MS,COLUMBUS,Y,SY,20160422
084201825,FNB OXFORD,FNB OXFORD,MS,OXFORD,Y,Y,20130402
084202073,FIRST CHOICE BK,FIRST CHOICE BANK,MS,PONTOTOC,Y,Y,20150629
084202086,SENATOBIA BK MS,SYCAMORE BANK,MS,SENATOBIA,N,Y,20141107
084202219,SBT GREENWOOD MS,STATE BANK AND TRUST COMPANY,MS,GREENWOOD,Y,Y,20041102
084202280,CLEVELAND ST BK MS,CLEVELAND STATE BANK,MS,CLEVELAND,Y,SY,20110311
084202756,JEFFERSON BK MS,THE JEFFERSON BANK,MS,ROSEDALE,N,N,20110630
084203250,BK KILMICHAEL MS,BANK OF KILMICHAEL,MS,KILMICHAEL,Y,SY,20020621
084203593,PEO B&T CO N CARRO,PEOPLES BANK & TRUST COMPANY,MS,NORTH CARROLLTON,Y,N,20141107
084204301,COMM BK  NORTH MS,COMMUNITY BANK  NORTH MS,MS,AMORY,Y,Y,20091019
084204628,FSB HOLLY SPRNG MS,FIRST STATE BANK,MS,HOLLY SPRINGS,N,Y,20141107
084204709,CITZ B&T MARKS MS,CITIZENS BANK AND TRUST COMPANY,MS,MARKS,N,Y,20141107
084204929,CITZ BK BYHALIA MS,CITIZENS BANK,MS,BYHALIA,N,N,20120126
084205339,BK OF FALKNER MS,BANK OF FALKNER,MS,FALKNER,N,N,20001013
084205559,FIRST LEXINGTON MS,BANKPLUS,MS,LEXINGTON,N,Y,20141107
084205614,HCBTC LEXINGTON MS,HOLMES COUNTY BANK & TRUST COMPANY,MS,LEXINGTON,N,N,20120126
084205724,BK BOL CNTY SHE MS,BANK OF BOLIVAR COUNTY,AR,ARKADELPHIA,N,N,20141212
084205737,F&M BALDWYN MS,FARMERS & MERCHANTS BANK,MS,BALDWYN,N,N,20120126
084206040,JEFFERSON BK MS,THE JEFFERSON BANK,MS,GREENVILLE,N,Y,20160129
084206082,COM BK COR MS,COMMERCE BANK,MS,CORINTH,Y,Y,20140401
084206105,COMM SPIRIT BK,COMMUNITY SPIRIT BANK,MS,BELMONT,N,N,20111230
084206150,OXFORD UNIV BANK,OXFORD UNIVERSITY BANK,MS,OXFORD,N,Y,20141107
084206176,COVENANT BANK,COVENANT BANK,MS,CLARKSDALE,N,N,20120126
084301408,INSOUTH BRWNSVL TN,INSOUTH BANK,TN,BROWNSVILLE,Y,Y,20020319
084301479,CCB HENDERSON TN,CHESTER COUNTY BANK,TN,HENDERSON,N,N,20120126
084302180,MCKENZIE BNKG TN,MCKENZIE BANKING COMPANY,TN,MCKENZIE,Y,N,20170112
084302232,F&M DYER TN,FARMERS & MERCHANTS BANK,TN,DYER,Y,N,20131029
084302313,FIRSTBANK TN,FIRSTBANK,TN,NASHVILLE,Y,N,20170731
084302342,SIMMONS PB AR,SIMMONS BANK,AR,PINE BLUFF,N,N,20170905
084302452,BK OF HALLS TN,BANK OF HALLS,TN,HALLS,Y,SN,20131029
084302698,CENTENNIAL BANK,CENTENNIAL BANK,TN,TREZEVANT,Y,SY,20160105
084302915,CB&S BANK,CB&S BANK,TN,PARSONS,N,N,20140121
084302928,F&M BK ADAMSVLE TN,FARMERS & MERCHANTS BANK,TN,ADAMSVILLE,N,N,20120126
084303011,BK OF GLEASON TN,BANK OF GLEASON,TN,GLEASON,N,Y,20141107
084303231,BANK OF CROCKETT,BANK OF CROCKETT,TN,BELLS,Y,SN,20020823
084303309,BK OF BRADFORD TN,CARROLL BANK & TRUST,TN,BRADFORD,N,N,20090121
084303338,BRIGHTON BANK TN,BRIGHTON BANK,TN,BRIGHTON,Y,Y,20150805
084303545,SEC BT PARIS TN,SECURITY BANK & TRUST COMPANY,TN,PARIS,Y,Y,20030331
084303723,FVB UNION CITY TN,CITIZENS NATIONAL/UNION CITY BRANCH,TN,UNION CITY,N,N,19990625
084303749,FIRST HORIZON BK,FIRST TENNESSEE BANK NATL ASSN,TN,MEMPHIS,N,N,20140520
084303859,GATES B&T COMPANY,GATES BANKING & TRUST COMPANY,TN,GATES,Y,SN,20020823
084304010,SEC BT PARIS TN,SECURITY BANK & TRUST COMPANY,TN,PARIS,N,N,20170710
084304117,BANK OF MILAN,BANK OF MILAN,TN,MILAN,N,Y,20100514
084304230,THE BK OF FAYETTE,THE BANK OF FAYETTE COUNTY,TN,PIPERTON,N,N,20160617
084304243,SIMMONS PB AR,SIMMONS FIRST NATIONAL BANK,AR,PINE BLUFF,N,N,20150908
084304337,THE BK OF FAYETTE,THE BANK OF FAYETTE COUNTY,TN,MOSCOW,Y,SN,20131029
084304421,OAKLAND DEPOSIT BK,OAKLAND DEPOSIT BANK,TN,OAKLAND,N,N,20090116
084304434,BANK OF JACKSON TN,THE BANK OF JACKSON,TN,JACKSON,Y,SY,20020823
084304968,BANK3,BANK3,TN,MEMPHIS,Y,N,20170714
084307033,FIRSTBANK TN,FIRSTBANK,TN,NASHVILLE,Y,N,20151204
084307761,APEX BANK,APEX BANK,TN,CAMDEN,N,Y,20150504
084308003,BK OF RIPLEY TN,BANK OF RIPLEY,TN,RIPLEY,N,N,20120126
086300025,OLD EVANSVILLE IN,OLD NATIONAL BANK,IN,EVANSVILLE,N,N,20111212
086300041,CIVITAS BANK,FIFTH THIRD BANK  INDIANA,IN,EVANSVILLE,N,N,20020130
086314367,GERMAN AMERICAN BC,GERMAN AMERICAN BANCORP,IN,EVANSVILLE,N,N,20110418
086314464,THE COMMERCE BK,THE COMMERCE BANK,IN,EVANSVILLE,Y,N,20150515
086500605,HAWTHORN BANK,HAWTHORN BANK,MO,JEFFERSON CITY,Y,Y,20071005
086500634,CENT TR JEFF CITY,CENTRAL TRUST BANK  THE,MO,JEFFERSON CITY,Y,Y,20170818
086503424,MID-MISSOURI BANK,MID-MISSOURI BANK,MO,SPRINGFIELD,Y,Y,20030203
086504326,BEAR STATE BANK,BEAR STATE BANK  NA,AR,HARRISON,N,N,20160222
086505273,MIB JEFF CITY MO,MIDWEST INDEPENDENT BANK,MO,JEFFERSON CITY,Y,Y,20170818
086505545,ST BK SW MO SPFLD,STATE BANK OF SOUTHWEST MISSOURI,MO,SPRINGFIELD,N,N,20120126
086506256,CITZ SPFLD MO,EMPIRE BANK,MO,SPRINGFIELD,N,N,20101206
086506793,PROVIDENCE BANK,PROVIDENCE BANK,MO,JEFFERSON CITY,N,N,20110624
086506955,SIMMONS PB AR,SIMMONS FIRST NATIONAL BANK,AR,PINE BLUFF,N,N,20150427
086518477,CNTRL BANK OZARKS,CENTRAL BANK OF THE OZARKS,MO,SPRINGFIELD,N,Y,20150612
086518723,VILLAGE BK SPRGFLD,LIBERTY BANK,MO,SPRINGFIELD,N,N,20110325
086518765,COMM FIRST BK CO,COMMUNITY FIRST BANKING COMPANY,MO,WEST PLAINS,Y,Y,20150612
086518891,OLD MO BK,OLD MISSOURI BANK,MO,SPRINGFIELD,Y,SY,20120305
086519159,OAKSTAR BANK,OAKSTAR BANK,MO,SPRINGFIELD,Y,N,20140303
086519421,SPGFLD FRST COM BK,SPRINGFIELD FIRST COMMUNITY BANK,MO,SPRINGFIELD,Y,N,20081106
091000022,US BANK MINNESOTA,US BANK  NA,MN,SAINT PAUL,Y,N,20141107
091000132,NORTHEAST BK MPLS,NORTHEAST BANK,MN,MINNEAPOLIS,Y,Y,20011116
091001034,PARK ST LOUIS PARK,ST LOUIS PARK OFFICE-SIGNAL BANK  NA,MN,ST LOUIS PARK,N,N,20000710
091001144,SUNRISE BK NA MPLS,SUNRISE BANKS  NATIONAL ASSOCIATION,MN,MINNEAPOLIS,N,N,20130419
091001157,BMO HARRIS BANK NA,BMO HARRIS BANK NA,MN,MINNEAPOLIS,N,N,20160429
091001270,ASSOCIATED BK MN,ASSOCIATED BANK NA,MN,MINNEAPOLIS,N,N,20050815
091001319,UNION BK MPLS,UNION BANK AND TRUST COMPANY,MN,MINNEAPOLIS,Y,N,20130614
091001322,UNITED BKRS MPLS,UNITED BANKERS BANK,MN,BLOOMINGTON,Y,Y,20170818
091005302,RIDGEDALE SB MTKA,HIGHLAND BANK,MN,MINNETONKA,Y,N,20080808
091005836,ALERUS FINANCIAL,ALERUS FINANCIAL  N.A.,ND,GRAND FORKS,N,N,20140729
091008299,LAKE COMMUNITY BK,LAKE COMMUNITY BANK,MN,LONG LAKE,Y,Y,20070614
091014267,ANCHOR BK WAYZATA,ANCHOR BANK  NA,MN,WAYZATA,N,N,20091216
091014487,BRIDGEWATER BANK,BRIDGEWATER BANK,MN,BLOOMINGTON,N,N,20160523
091015224,US BK ST LOUIS PK,US BANK  NA,MN,SAINT PAUL,Y,N,20141107
091016993,REPUBLIC B&T,REPUBLIC BANK & TRUST COMPANY,MN,BLOOMINGTON,N,N,20130219
091017060,CROWN EDINA,CROWN BANK,MN,EDINA,Y,N,20001002
091017099,BELL STATE BK & TR,BELL STATE BANK & TRUST,MN,MINNETONKA,N,N,20130923
091017170,FIRST MINNESOTA BK,FIRST MINNESOTA BANK,MN,ANDOVER,N,N,20130624
091017196,VENTURE BLOOMINGTN,VENTURE BANK,MN,BLOOMINGTON,Y,Y,20011227
091017248,EAGLE COMMUNITY BK,EAGLE COMMUNITY BANK,MN,MAPLE GROVE,N,Y,20141107
091017329,SIGNATURE BK,SIGNATURE BANK,MN,MINNETONKA,Y,N,20141015
091017471,TRADITION CAPITAL,TRADITION CAPITAL BANK,MN,EDINA,Y,N,20091009
091017484,VISIONBANK,VISIONBANK,MN,ST LOUIS PARK,N,Y,20141107
091017523,BRIDGEWATER BANK,BRIDGEWATER BANK,MN,BLOOMINGTON,Y,N,20070315
091017536,WESTERN BK OF ANB,WESTERN BANK A DIVISION OF AMERICAN,NE,OMAHA,Y,N,20170808
091017620,REPUBLIC B&T,REPUBLIC BANK & TRUST COMPANY,KY,LOUISVILLE,Y,N,20170113
091018302,MINNESOTA BK & TR,MINNESOTA BANK & TRUST,MN,EDINA,N,Y,20080415
091036164,US TREAS SINGLE TX,US TREASURY SINGLE TAXPAYORS,MN,MINNEAPOLIS,Y,N,20150828
091071491,GREAT SOUTHERN BK,GREAT SOUTHERN BANK,MN,MAPLE GROVE,N,N,20120813
091071585,AMER INV BK,AMERICAN INVESTORS BANK AND MORTGAGE,MN,EDEN PRAIRIE,N,Y,20141107
091071611,WELLS FARGO NA,WELLS FARGO BANK  NA,MN,MINNEAPOLIS,N,N,20121116
091101138,SB ESCANABA,UPPER PENINSULA STATE BANK,MI,ESCANABA,Y,N,20121220
091101141,NORTHERN MI B&T,NORTHERN MICHIGAN BANK & TRUST,MI,ESCANABA,Y,Y,20030423
091101280,CENT SLT STE MARIE,CENTRAL SAVINGS BANK,MI,SAULT SAINTE MARIE,Y,Y,20100809
091101316,MBANK,MBANK,MI,MANISTIQUE,N,N,20150313
091101730,FIRST NATL BK & TR,FIRST NATIONAL BK & TR CO OF IRON MT,MI,IRON MOUNTAIN,Y,Y,20091019
091101950,RANGE NEGAUNEE,RANGE BANK  N.A.,MI,MARQUETTE,Y,Y,20131011
091102807,MBANK,MBANK,MI,MANISTIQUE,Y,Y,20050502
091102894,BAYBK GLADSTONE,BAYBANK,MI,GLADSTONE,N,N,20120201
091103505,CITIZENS ONTONAGON,CITIZENS STATE BK OF ONTONAGON  THE,MI,ONTONAGON,Y,Y,20130806
091106146,FIRST CRYSTAL FALL,FIRST NATIONAL BANK,MI,CRYSTAL FALLS,N,N,20120201
091106379,GOGEBIC RANGE BANK,GOGEBIC RANGE BANK,MI,IRONWOOD,N,N,20171013
091107705,NORTHERN INTERSTAT,NORTHERN INTERSTATE BANK  NA,MI,NORWAY,Y,N,20170404
091108539,FNB ST IGNACE,FIRST NATIONAL BANK OF ST IGNACE,MI,SAINT IGNACE,Y,Y,20140415
091109253,MINERS IRON RVR,THE MINERS STATE BANK,MI,IRON RIVER,N,Y,20141107
091109350,SUPERIOR NAT'L BK,SUPERIOR NATIONAL BANK & TRUST CO,MI,L'ANSE,N,N,20090105
091113980,OLD MISSION SS MAR,OLD MISSION BANK,MI,SAULT SAINTE MARIE,Y,N,20100809
091114112,GOGEBIC RANGE BANK,GOGEBIC RANGE BANK,MI,IRONWOOD,Y,Y,20130826
091200592,SEC HIBBING,SECURITY STATE BANK OF HIBBING,MN,HIBBING,Y,Y,20121001
091200822,NORTHERN SKY BANK,NORTHERN SKY BANK,MN,CROOKSTON,Y,SY,20161214
091200848,MINERS EVELETH,MINERS NATIONAL BANK OF EVELETH  THE,MN,EVELETH,Y,SY,20160516
091201232,FIRST BEMIDJI,FIRST NATIONAL BANK OF BEMIDJI  THE,MN,BEMIDJI,Y,Y,20150212
091201258,SEC BEMIDJI,SECURITY BANK USA,MN,BEMIDJI,N,N,20120201
091201287,LAKE TWO HARBORS,THE LAKE BANK,MN,TWO HARBORS,Y,Y,20060110
091201643,BANK MIDWEST,BANK MIDWEST,IA,SPIRIT LAKE,Y,N,20170421
091201753,MINNWEST BK,MINNWEST BANK,MN,LUVERNE,N,N,20140527
091201818,FIRST BANK & TRUST,FIRST BANK & TRUST,MN,PIPESTONE,N,N,20150814
091201915,FIRST BLUE EARTH,FIRST BANK BLUE EARTH,MN,BLUE EARTH,N,Y,20170127
091202202,MINNWEST BK,MINNWEST BANK,MN,TRACY,N,N,20140527
091202231,WADENA ST BK,WADENA STATE BANK,MN,WADENA,N,N,20170512
091202325,CITIZEN PK RAPIDS,CITIZENS NATIONAL BK OF PARK RAPIDS,MN,PARK RAPIDS,Y,Y,20101124
091202338,FIRST NORTHFIELD,NORTHVIEW BANK,MN,SANDSTONE,N,N,20150630
091202480,FIRST GILBERT,FIRST NATIONAL BANK OF GILBERT,MN,GILBERT,Y,SN,20121012
091202736,FIRST SECURITY,FIRST SECURITY BANK-CANBY,MN,CANBY,N,Y,20141107
091202765,BREMER NA INTL FAL,BREMER BANK  NATIONAL ASSOCIATION,MN,INTERNATIONAL FALLS,N,N,20120201
091202888,MERCHANTS BK NA,MERCHANTS BANK  NA,MN,CALEDONIA,N,N,20170223
091202943,STATE WHEATON,STATE BANK OF WHEATON,MN,WHEATON,N,Y,20151109
091203191,F&M BK PRESTON,F&M COMMUNITY BANK  NA,MN,PRESTON,N,Y,20141107
091203285,ADRIAN ST BK,ADRIAN STATE BANK,MN,ADRIAN,N,Y,20141107
091204080,FIRST BAGLEY,FIRST NATIONAL BANK,MN,BAGLEY,N,Y,20151109
091204116,BELL STATE BK & TR,BELL STATE BANK & TRUST,MN,HAWLEY,N,N,20120925
091204404,FST ST BK MN,FIRST STATE BANK MINNESOTA,MN,LE ROY,N,Y,20141107
091204462,FIRST SE HARMONY,FIRST SOUTHEAST BANK,MN,HARMONY,Y,N,20141107
091204527,CITZ ROSEAU,CITIZENS STATE BANK,MN,ROSEAU,Y,N,20110620
091204569,FIRST MC INTOSH,FIRST NATIONAL BANK OF MCINTOSH  THE,MN,MCINTOSH,Y,Y,20120711
091204637,MERCHANTS BK NA,MERCHANTS BANK  NA,MN,STILLWATER,N,N,20101012
091204750,KENSINGTON BANK,KENSINGTON BANK,MN,HERMAN,N,N,20141205
091204763,FIRST HENNING,FIRST NATIONAL BANK OF HENNING  THE,MN,HENNING,Y,N,20111026
091204899,FIRST BATTLE LAKE,FIRST NATIONAL BANK OF BATTLE LAKE,MN,BATTLE LAKE,Y,SY,20151123
091205102,FST AM ST BK OF MN,COMMUNITY DEVELOPMENT BANK FSB,MN,HANCOCK,N,N,20100527
091205128,AMER ST GRYGLA,AMERICAN STATE BANK OF GRYGLA,MN,GRYGLA,N,Y,20141107
091205283,BOUNDRY WATERS ELY,BOUNDARY WATERS BANK,MN,ELY,Y,Y,20170503
091205607,1ST SEC BK EVANSVI,FIRST SECURITY BANK-SLEEPY EYE,MN,EVANSVILLE,N,N,20110211
091205652,FRANDSEN BK TR,FRANDSEN BANK & TRUST,MN,CLINTON,N,N,20131021
091205869,ST BK CEYLON,STATE BANK OF CEYLON,MN,CEYLON,N,Y,20141107
091206402,NORTHERN STATE BK,NORTHERN STATE BANK,MN,AURORA,N,N,20101005
091206541,STAR BANK,STAR BANK,MN,MAPLE LAKE,Y,N,20131114
091206703,FIRST F&M SB,FIRST FARMERS & MERCH ST BANK,MN,BROWNSDALE,Y,Y,20100611
091206745,FIRST BUHL,FIRST NATIONAL BANK OF BUHL,MN,BUHL,N,Y,20170127
091206790,BLACKRIDGEBANK,BLACKRIDGEBANK,MN,ALEXANDRIA,N,N,20110930
091206826,WESTERN NB CASS LK,WESTERN NATIONAL BANK OF CASS LAKE,MN,CASS LAKE,Y,SY,20060525
091206842,ST BK CHANDLER,STATE BANK OF CHANDLER,MN,CHANDLER,N,N,20120201
091207087,ST BK DANVERS,STATE BANK OF DANVERS,MN,BENSON,N,Y,20141107
091207317,ESB BANK MN,ESB BANK,MN,CALEDONIA,N,Y,20171010
091207566,FST COMM SAVAGE,KLEINBANK,MN,SAVAGE,N,N,20080310
091207582,FROST STATE BANK,FROST STATE BANK,MN,FROST,N,N,20091030
091207977,FORTRESS BANK NA,FORTRESS BANK MINNESOTA,MN,WINONA,N,N,20070620
091208138,KENSINGTON BANK,KENSINGTON BANK,MN,KENSINGTON,N,Y,20141107
091208154,FIRST KIESTER,FIRST STATE BANK OF KIESTER,MN,KIESTER,N,N,20100204
091208222,VERGAS ST BK,VERGAS STATE BANK,MN,VERGAS,N,N,20120201
091208471,FIRST MENAHGA,FIRST NATIONAL BK MENAHGA & SEBEKA,MN,MENAHGA,N,N,20080515
091209247,FST INDEPENDENT BK,FIRST INDEPENDENT BANK,MN,RUSSELL,N,Y,20141107
091209483,FIRST SEC BANK,FIRST SECURITY BANK-SLEEPY EYE,MN,RENVILLE,N,N,20150211
091209535,ST BK TAUNTON,STATE BANK OF TAUNTON,MN,TAUNTON,N,Y,20170227
091209755,FIRST NAT BK NORTH,FIRST NATIONAL BANK NORTH,MN,WALKER,Y,Y,20150908
091209933,ULTIMA BK MN,ULTIMA BANK MINNESOTA,MN,WINGER,Y,Y,19990712
091210074,UNITED COMM PERHAM,UNITED COMMUNITY BANK,MN,PERHAM,N,N,20120201
091210757,FARMERS TRIMONT,FARMERS STATE BANK OF TRIMONT,MN,TRIMONT,Y,SN,20141216
